sector,export_value,exposure_us,exposure_cn,exposure_mx,hhi_concentration,top_partner_share,tariff_percent,risk_score
Metals & Ores - Subsector 4,15985119385.638275,0.6199763180627873,0.1528248438417133,0.0266565486620503,0.39795188303080625,0.6199763180627873,10,40.80737120435817
Wood & Paper Products - Subsector 5,1737791074.1727297,0.5786998092774404,0.21883467269292567,0.04179066006382611,0.3473135177563021,0.5786998092774404,10,40.639043033873115
Automotive & Parts - Subsector 1,20678141786.082134,0.6794191036713855,0.05000937583868447,0.09700976117040866,0.47258415587388053,0.6794191036713855,10,41.65109013733438
Plastics & Chemicals - Subsector 2,13145745542.802061,0.46921381396573525,0.2723722076923156,0.12243178453453611,0.2263757635095536,0.46921381396573525,10,37.191871370750306
Machinery & Equipment - Subsector 3,7035423430.345228,0.6079319228383923,0.21561418452953574,0.06270002085341178,0.37508873505516344,0.6079319228383923,10,42.90616512311258
Energy Products - Subsector 4,3335469911.5038233,0.5858286968117423,0.24139773526925928,0.049858593634192316,0.34817018766201835,0.5858286968117423,10,42.47070915779874
Automotive & Parts - Subsector 5,2249461269.1339116,0.7195431119853332,0.04774278526785054,0.09463376481454501,0.52303461330022,0.7195431119853332,10,44.70732422299065
Agricultural Products - Subsector 1,3334251707.3493023,0.509121174710309,0.22780151499711884,0.07419856252872101,0.2760075826344691,0.509121174710309,10,36.966984175935416
Mineral Products - Subsector 2,3115135464.307383,0.6154795398924858,0.15330173537055006,0.04712640917345912,0.3950189503896615,0.6154795398924858,10,40.53265930203004
Mineral Products - Subsector 3,2801459898.531857,0.6573697172352773,0.12582760723308747,0.05078028074860961,0.4430307128794717,0.6573697172352773,10,42.513094276699206
Rubber Products - Subsector 4,1458893095.7468405,0.48145935499008874,0.25093254845050644,0.11318119772084996,0.2421750420342607,0.48145935499008874,10,36.76086969235373
Plastics & Chemicals - Subsector 5,906783677.4023695,0.4500120108605926,0.2154280520077294,0.08992864739474618,0.22939639349283966,0.4500120108605926,10,33.2300444242488
Energy Products - Subsector 1,17192166689.207638,0.6559573337922946,0.148228341821808,0.03725830686421279,0.4380345102556495,0.6559573337922946,10,43.40604704033742
Plastics & Chemicals - Subsector 2,15664167537.532753,0.5813157248510313,0.15524192029238562,0.08084601924030016,0.34704384395294213,0.5813157248510313,10,39.318180957006604
Wood & Paper Products - Subsector 3,1705173956.497262,0.6245849618946144,0.14436896003404004,0.06727495663910746,0.4018703763305963,0.6245849618946144,10,41.12266535577223
Automotive & Parts - Subsector 4,2032730477.4982312,0.737160615681269,0.03475174322189308,0.11238788531519256,0.5474997407374049,0.737160615681269,10,45.65284345388554
Electrical Machinery - Subsector 5,4150242157.1273127,0.39664373452278484,0.34640578439918607,0.06490759338723168,0.16935005244897672,0.39664373452278484,10,35.052413748125055
Machinery & Equipment - Subsector 1,8413896475.126034,0.5038177384020341,0.2518552821158421,0.11671840927527288,0.2588062401882283,0.5038177384020341,10,38.496230031515275
Iron & Steel - Subsector 2,5850248546.438271,0.548530445735891,0.22783648998815081,0.03334858053465743,0.31734547883847564,0.548530445735891,10,38.926419059614794
Machinery & Equipment - Subsector 3,7596043873.363955,0.5463976543105633,0.20159185874209842,0.11616126083320534,0.3049801558358905,0.5463976543105633,10,39.07132976868305
Rubber Products - Subsector 4,91346134660.32716,0.4526782254028404,0.23612714541013252,0.1283698002009043,0.217905822220317,0.4526782254028404,10,34.77866653710113
Automotive & Parts - Subsector 5,25674639756.647137,0.6986371824898647,0.04879124928072238,0.10008460412539198,0.4957432065183133,0.6986371824898647,10,43.17869677187057
Wood & Paper Products - Subsector 1,2045974616.6779213,0.6046170997159723,0.21452813341028554,0.03755151074843334,0.37172738709464287,0.6046170997159723,10,42.58090415923513
Electronics - Subsector 2,2314783589.5777664,0.4066606471936764,0.263110470356915,0.10761744314264442,0.18198803057802615,0.4066606471936764,10,33.05811169524314
Cereals & Grains - Subsector 3,1142270496.2285821,0.60776923900045,0.15781435583866557,0.04703093484732462,0.38232444860687353,0.60776923900045,10,40.41770180214204
Automotive & Parts - Subsector 4,124342113284.60327,0.6888595926410549,0.06295370606118234,0.09913064992732777,0.4805612442132467,0.6888595926410549,10,43.20895593638789
Textiles & Apparel - Subsector 5,55597045937.940025,0.38101819804994924,0.3796410888035822,0.11354002900930196,0.149911176399365,0.38101819804994924,10,36.123758919987495
Pharmaceuticals - Subsector 1,1619056281.3269038,0.4682291902028592,0.32839788028429934,0.0804138252619361,0.2238582014247281,0.4682291902028592,10,38.78330439746411
Cereals & Grains - Subsector 2,617371081.1151611,0.620418856129312,0.16570426100213578,0.07002303663409183,0.3916785569402581,0.620418856129312,10,41.989829294486164
Mineral Products - Subsector 3,4936551271.24094,0.5543587528909403,0.2252692000611751,0.0396394996314853,0.32166663224275654,0.5543587528909403,10,39.33761487555476
Electrical Machinery - Subsector 4,1405244258.1425908,0.45519493994703436,0.3224459621924959,0.05527285159569251,0.21561510548154408,0.45519493994703436,10,37.481922183911045
Automotive & Parts - Subsector 5,47900588423.00078,0.7033691078924323,0.04917539775586335,0.07719768205369133,0.5046117491842097,0.7033691078924323,10,43.11389306488502
Energy Products - Subsector 1,329530834.8754984,0.6196228211242529,0.2229432640483357,0.03907315588564863,0.3880478117157395,0.6196228211242529,10,43.96415482711045
Optical & Medical Instruments - Subsector 2,3364298933.1730375,0.5506354355456176,0.23477513728841845,0.07490392870854184,0.31026868416086434,0.5506354355456176,10,40.15211819973063
Energy Products - Subsector 3,15395293438.66157,0.5514027583118227,0.1447486921037566,0.06717530537767223,0.32409607007433444,0.5514027583118227,10,36.525665435665935
Energy Products - Subsector 4,29548723023.10862,0.7109922800071306,0.1067118682605455,0.026304230314096965,0.5190037899495505,0.7109922800071306,10,45.03256868597345
Machinery & Equipment - Subsector 5,5599329146.714434,0.47432022494221887,0.23053854115137548,0.11124931160680594,0.2386119740486124,0.47432022494221887,10,35.57492804152663
Energy Products - Subsector 1,4282691562.4924407,0.5878868075858161,0.18287292217548035,0.024213721227025732,0.3609315764166805,0.5878868075858161,10,39.759099543510516
Wood & Paper Products - Subsector 2,6784099494.390545,0.6413960942375531,0.14193625471731108,0.02902663925788456,0.4212145500830147,0.6413960942375531,10,42.17707345762277
Automotive & Parts - Subsector 3,10848692886.846249,0.6985117160977548,0.02258302805797615,0.10042489789986528,0.501793642307882,0.6985117160977548,10,41.72855529946965
Metals & Ores - Subsector 4,32266723788.52143,0.5651894281875741,0.25050978646692273,0.04766603644487073,0.32621251396417833,0.5651894281875741,10,41.32972034864442
Automotive & Parts - Subsector 5,1778733629.0476096,0.7264721510559006,0.03190976365708142,0.09856713604197762,0.5347851012114764,0.7264721510559006,10,44.39538111047923
Fish & Seafood - Subsector 1,383206150853.6388,0.6725021405588539,0.1375567057527616,0.02275012880386102,0.4647414126778772,0.6725021405588539,10,43.615528968877825
Machinery & Equipment - Subsector 2,21362304635.308712,0.5850720898886027,0.16910680348739937,0.05677090250789218,0.3540068755738309,0.5850720898886027,10,39.56293567284187
Optical & Medical Instruments - Subsector 3,3178151810.469884,0.399273785194043,0.31399201076251,0.07430873209722712,0.18231898432888002,0.399273785194043,10,33.79250504385465
Energy Products - Subsector 4,6650895004.882071,0.5308641571908989,0.20151669327057795,0.05578748381821856,0.2986934824204315,0.5308641571908989,10,37.221408404011214
Electrical Machinery - Subsector 5,611743990.4332672,0.5004069590959944,0.19306791139213167,0.09230601953823282,0.27038457742370314,0.5004069590959944,10,35.39895662450399
Optical & Medical Instruments - Subsector 1,30187432909.90156,0.3533906680068114,0.3321679179001497,0.10181688072108452,0.141596607583961,0.3533906680068114,10,32.54476230875878
Agricultural Products - Subsector 2,3407343337.2649236,0.6522905466180965,0.1410723466970369,0.029409358442954853,0.43420031830315736,0.6522905466180965,10,42.8637860987214
Wood & Paper Products - Subsector 3,8359728779.385814,0.6521589303382097,0.14646854491899988,0.05703004440135753,0.4313864802982522,0.6521589303382097,10,43.471414818466805
Electronics - Subsector 4,36533168084.388214,0.4808136303489769,0.23633778155493923,0.09072616110348614,0.2473537917824577,0.4808136303489769,10,35.83884589760344
Furniture & Fixtures - Subsector 5,1638512552.1298783,0.35789623619967303,0.35856624794268116,0.162134982107425,0.13474360757713896,0.35856624794268116,10,34.421155266128686
Automotive & Parts - Subsector 1,2335681361.848231,0.6932078295538763,0.03732356983812616,0.08737272054128953,0.4937255836441563,0.6932078295538763,10,41.867388513062295
Plastics & Chemicals - Subsector 2,9484684239.481806,0.5082068249997036,0.2779292549764522,0.07932498405300623,0.26392195110442274,0.5082068249997036,10,39.260571880788056
Mineral Products - Subsector 3,15466507754.41402,0.6520832013981491,0.15101599692299145,0.03967558640641664,0.4329257938095435,0.6520832013981491,10,43.307666150449094
Pharmaceuticals - Subsector 4,3227363124.1107063,0.46262493547567857,0.34465253135009755,0.05370665995836916,0.2195680095883289,0.46262493547567857,10,38.752681966530226
Wood & Paper Products - Subsector 5,19094450185.641476,0.5918254083339772,0.17892200735938388,0.024386445547734562,0.3702450442897469,0.5918254083339772,10,39.660096282318094
Pharmaceuticals - Subsector 1,7030863582.151031,0.4805029693928429,0.3107418213211388,0.08312772685846477,0.23702710202162985,0.4805029693928429,10,38.69457278638765
Energy Products - Subsector 2,109053304551.76521,0.6143060686424068,0.1075089386307554,0.06857786154476292,0.395948363099927,0.6143060686424068,10,38.94020782981513
Metals & Ores - Subsector 3,25297947647.631645,0.570022308486579,0.13020388350189804,0.0676033786452872,0.34478639368461206,0.570022308486579,10,37.073582326871005
Metals & Ores - Subsector 4,15814243901.395948,0.569682230984491,0.19446093560111422,0.0269589782024179,0.3426188447768244,0.569682230984491,10,38.99694528659996
Machinery & Equipment - Subsector 5,9841898230.172256,0.5541061988268918,0.1722742653672162,0.12464964797170008,0.3150958600534271,0.5541061988268918,10,38.56446785969968
Energy Products - Subsector 1,7922088117.16936,0.570050584876166,0.16461027115443877,0.06074349366531262,0.34465643909054283,0.570050584876166,10,38.143183032227626
Agricultural Products - Subsector 2,9020091798.322073,0.6447571254838192,0.10837585225767987,0.07160813623858635,0.4301882443439634,0.6447571254838192,10,41.05499319381447
Agricultural Products - Subsector 3,2585241113.2398376,0.48843449038874276,0.2213436061220026,0.07521937535825919,0.2568814995633313,0.48843449038874276,10,35.6517501608355
Automotive & Parts - Subsector 4,841961617.5600595,0.6446020610402651,0.04247040983510997,0.11533174279202861,0.4338988858597028,0.6446020610402651,10,38.90178629414547
Electronics - Subsector 5,273020352.59932804,0.4783524181101745,0.23896646219873183,0.054581816511253864,0.2517703720532467,0.4783524181101745,10,35.332585275269636
Plastics & Chemicals - Subsector 1,5145620235.899323,0.5477458986925138,0.2015126058474001,0.09806872388924501,0.30813882027618394,0.5477458986925138,10,38.92361730818045
Automotive & Parts - Subsector 2,12529465304.478176,0.6612767113941379,0.03490743555656315,0.11646848361424264,0.4524548206445134,0.6612767113941379,10,39.85770056359123
Furniture & Fixtures - Subsector 3,6458495904.532286,0.37241568971253064,0.35911243263193443,0.1291441262976115,0.14765843096079742,0.37241568971253064,10,34.75722666269284
Automotive & Parts - Subsector 4,64082788848.82138,0.7384491485567936,0.042143819083373814,0.08649518486426548,0.5517327865456186,0.7384491485567936,10,45.55134414119264
Machinery & Equipment - Subsector 5,24015518798.273697,0.5815970958863788,0.17242193518815555,0.06479762231588745,0.34909017203039683,0.5815970958863788,10,39.55785492332281
Automotive & Parts - Subsector 1,13987811491.656952,0.705248146570656,0.024019747733874056,0.08855212947465098,0.5104752461330834,0.705248146570656,10,42.234232266710144
Wood & Paper Products - Subsector 2,1644719717.427401,0.6246740315645588,0.18538981056326212,0.0635467214701177,0.39663772309735834,0.6246740315645588,10,42.88823466932419
Metals & Ores - Subsector 3,4846949609.918479,0.692880891888134,0.13647593498260013,0.03154037235511216,0.4857775296528157,0.692880891888134,10,45.58386743618562
Automotive & Parts - Subsector 4,53308249734.38547,0.6436461225271922,0.05153130014458729,0.11614701400105769,0.4284205517578381,0.6436461225271922,10,39.379154950074344
Agricultural Products - Subsector 5,9938334060.139975,0.5934254392351614,0.20563046768889373,0.024410147816564427,0.3708775846176959,0.5934254392351614,10,40.6718352898303
Electrical Machinery - Subsector 1,7822507984.362554,0.42952806820837347,0.24330530864186384,0.1083433125542827,0.2032171103928897,0.42952806820837347,10,33.45686152203102
Metals & Ores - Subsector 2,8846721957.103386,0.5829636030760192,0.11853042530490586,0.04018441325833925,0.3644813850848366,0.5829636030760192,10,37.09708924824132
Machinery & Equipment - Subsector 3,37263759163.731026,0.44193452281716933,0.3116843139544714,0.048440021020105584,0.2102042184376838,0.44193452281716933,10,35.994590464035134
Plastics & Chemicals - Subsector 4,6974337183.5844,0.4333777032002948,0.24796934621406624,0.1304513464068198,0.20274493707605204,0.4333777032002948,10,34.06818744032278
Optical & Medical Instruments - Subsector 5,16699858258.832798,0.5140227041512933,0.22804681663362614,0.06439996746471432,0.27706368804155074,0.5140227041512933,10,37.439892918765246
Mineral Products - Subsector 1,4237945084.4566193,0.5748769509444812,0.18994385503268146,0.02996940634332702,0.34727414717948496,0.5748769509444812,10,39.21877318123399
Furniture & Fixtures - Subsector 2,32930531256.810974,0.29363453333978107,0.44468481371203805,0.13087550061063913,0.20671157862034056,0.44468481371203805,10,35.444512213426
Energy Products - Subsector 3,3523183996.6465864,0.602466626896699,0.19908941691312204,0.029013028113664862,0.37688273756202945,0.602466626896699,10,41.24780772647111
Iron & Steel - Subsector 4,22008842742.79997,0.6457056575973519,0.18342053784473603,0.07041382183852288,0.42061206731155965,0.6457056575973519,10,44.455275945652865
Automotive & Parts - Subsector 5,7987827566.162312,0.6695408470156691,0.06629966896126843,0.08905726604077491,0.4659696282222971,0.6695408470156691,10,41.13048513221496
Automotive & Parts - Subsector 1,38949822886.5544,0.6799382865502466,0.047073827305623685,0.11355888752090826,0.47262450980008663,0.6799382865502466,10,41.685701978893555
Metals & Ores - Subsector 2,1552926335.417572,0.6477570534625213,0.10648603193821973,0.05633587613317171,0.43450400255634614,0.6477570534625213,10,41.07575442694606
Fertilizers - Subsector 3,38794904063.61642,0.5813962308173971,0.15942514101560393,0.05211778617610724,0.3576975052331101,0.5813962308173971,10,38.598924457713494
Metals & Ores - Subsector 4,43839948080.35425,0.5546199528280769,0.18943530235835224,0.02529406062431845,0.3311860783295064,0.5546199528280769,10,37.73865293400854
Pharmaceuticals - Subsector 5,18103406134.154552,0.4497686753554137,0.27831261567448967,0.0903054188275266,0.21540281863128094,0.4497686753554137,10,35.69987183362076
Plastics & Chemicals - Subsector 1,21152521398.933826,0.5905184925875202,0.1700280478043374,0.1020401024231831,0.35728450864020445,0.5905184925875202,10,40.3450072375948
Plastics & Chemicals - Subsector 2,2632080195.02526,0.5269447126431468,0.20320506786167833,0.08984367585743568,0.2934013814402951,0.5269447126431468,10,37.297209397475825
Pharmaceuticals - Subsector 3,216730296663.72772,0.4643660814048162,0.3027135895671127,0.05299900519459032,0.2294796462478207,0.4643660814048162,10,36.924674553839
Agricultural Products - Subsector 4,23066766100.92919,0.6162653170433429,0.20946961629336625,0.05954051636951134,0.3843764207965354,0.6162653170433429,10,43.45880413323716
Cereals & Grains - Subsector 5,11265975163.922422,0.5510203020674473,0.2584417822365417,0.04422483465483042,0.31221554077294444,0.5510203020674473,10,40.56604279952279
Machinery & Equipment - Subsector 1,78950353898.86067,0.522655535509223,0.2429350352040203,0.0900484914295176,0.28609475889809255,0.522655535509223,15,39.9461031337687
Electrical Machinery - Subsector 2,23362965407.775887,0.5282414000793032,0.24798525979926395,0.06415513891331692,0.2895235771976043,0.5282414000793032,15,40.391580526744
Agricultural Products - Subsector 3,3265542526.398974,0.5886707608687303,0.16037852792448154,0.0468146675551798,0.36262735690198666,0.5886707608687303,15,40.6152966499539
Energy Products - Subsector 4,8726670268.609154,0.5006720849267347,0.23650456752701157,0.07606346398945027,0.26627357128792956,0.5006720849267347,15,38.223981369849184
Automotive & Parts - Subsector 5,1007750809.8657302,0.6945672636368543,0.019791964512278198,0.12886387385661038,0.49240604174403363,0.6945672636368543,15,43.37992207779275
Furniture & Fixtures - Subsector 1,9927332919.401083,0.38924487492728,0.3821171047083694,0.12747994409864732,0.15500836631747658,0.38924487492728,15,38.240978656831906
Plastics & Chemicals - Subsector 2,2676786477.6185393,0.44037653865907456,0.29721401958780175,0.08064643379462444,0.2103342807059879,0.44037653865907456,15,36.880274652809405
Beverages & Spirits - Subsector 3,18495259079.34707,0.6444310363303902,0.11217822637622908,0.07666129868592654,0.4314729838793417,0.6444310363303902,15,42.645467654370215
Machinery & Equipment - Subsector 4,12710825571.434944,0.452760171636222,0.23100868713159983,0.08983397365002346,0.22104798942169848,0.452760171636222,15,35.5018855296944
Wood & Paper Products - Subsector 5,2807572884.9427104,0.6677730895579289,0.1776826458505769,0.05243017568433897,0.4498355545404757,0.6677730895579289,15,47.428504640939366
Machinery & Equipment - Subsector 1,2197366495.1255245,0.4922295772023137,0.3095568948441348,0.06996659845465349,0.2473591939848869,0.4922295772023137,15,40.947982915767426
Electronics - Subsector 2,3481156042.0858717,0.4056801971193246,0.31854212659292697,0.0904302911299007,0.1791040559771281,0.4056801971193246,15,35.906253964294585
Machinery & Equipment - Subsector 3,884214045.1991588,0.47016717682825426,0.21510131143902958,0.10196079904750002,0.23804170184279083,0.47016717682825426,15,35.98616056572701
Machinery & Equipment - Subsector 4,3931543181.484177,0.5296977617619041,0.178841801620578,0.084887184348099,0.2979117101371331,0.5296977617619041,15,37.88558480762241
Mineral Products - Subsector 5,5537031643.976132,0.6407345140332772,0.16325150836453514,0.02540769916355148,0.4212658698228664,0.6407345140332772,15,44.24956837505871
Mineral Products - Subsector 1,11615274666.382048,0.6509134848857909,0.12727166091930642,0.05632864755566877,0.43282298034805605,0.6509134848857909,15,43.94564675599953
Agricultural Products - Subsector 2,721808690.6500916,0.6413891335483262,0.11994556997985757,0.07407173454059804,0.425628364998177,0.6413891335483262,15,42.806856224846264
Energy Products - Subsector 3,8189431341.720685,0.6003724434102902,0.14864757455151498,0.07168842665138629,0.3791890133377818,0.6003724434102902,15,40.9593005614406
Energy Products - Subsector 4,10911575425.303024,0.5710474963649457,0.2011175554918186,0.04817067347559191,0.3431992519682894,0.5710474963649457,15,40.890891566852595
Machinery & Equipment - Subsector 5,23872670422.178165,0.4843304524874666,0.27438034688160884,0.11553241561848782,0.23971722259893408,0.4843304524874666,15,39.61215177164616
Agricultural Products - Subsector 1,1237440030.6380641,0.592560244010525,0.13604994611161983,0.0706223751331557,0.3722728214745287,0.592560244010525,15,39.90098976176821
Energy Products - Subsector 2,19783146986.352493,0.5647617786250496,0.21185436169069025,0.05894476715162891,0.3263428757530965,0.5647617786250496,15,41.710303949066876
Energy Products - Subsector 3,4967987110.599781,0.5215000663455669,0.23371765865223343,0.04141785074042932,0.285018623053928,0.5215000663455669,15,39.25493827627466
Optical & Medical Instruments - Subsector 4,437140104897.17035,0.4271814380532137,0.2154691365974307,0.10011076944396867,0.2090901638801467,0.4271814380532137,15,33.273432200543475
Automotive & Parts - Subsector 5,3781903944.71006,0.682823041276555,0.037174838645660055,0.12014286843058551,0.47443678956965174,0.682823041276555,15,43.38831328329504
Wood & Paper Products - Subsector 1,26698254573.362736,0.6259009660897228,0.1861629689907281,0.04936641649884731,0.397607630733403,0.6259009660897228,15,44.712752004976885
Pharmaceuticals - Subsector 2,15999724917.87337,0.43423704524335516,0.2958553017926163,0.08644916846646016,0.20325869159051826,0.43423704524335516,15,36.61540961246263
Metals & Ores - Subsector 3,2390116135446.6455,0.5833302048823238,0.19982171978888222,0.06685987963380279,0.35095681603429046,0.5833302048823238,15,42.09664366477091
Mineral Products - Subsector 4,8136987525.408182,0.6409047888433052,0.15058828583289974,0.05840012885151903,0.4205192534714492,0.6409047888433052,15,44.07822369504791
Energy Products - Subsector 5,1467239630.4669645,0.6417250605029591,0.11589895271918982,0.023735108008872262,0.430555190048888,0.6417250605029591,15,42.0599129055324
Mineral Products - Subsector 1,15760091944.753613,0.557363192204825,0.21647065369053967,0.03578585026848189,0.33244503512122237,0.557363192204825,15,40.31237173790962
Energy Products - Subsector 2,27075595612.36829,0.5551282868020637,0.14370821546895995,0.055329828470435605,0.33458754386729744,0.5551282868020637,15,37.60064328995725
Wood & Paper Products - Subsector 3,14378429644.893097,0.6538521013512504,0.17118931325357795,0.036628941941401275,0.43418795565475404,0.6538521013512504,15,45.88087810561344
Automotive & Parts - Subsector 4,23616628943.214764,0.6985547080621182,0.04370427555311426,0.08317205690155301,0.5002137973059297,0.6985547080621182,15,44.02303367055531
Machinery & Equipment - Subsector 5,8204666907.908429,0.49803627411265183,0.22431144341927056,0.1214058695441871,0.2598160043570888,0.49803627411265183,15,38.17121957688255
Wood & Paper Products - Subsector 1,4145525686.149855,0.5420035885332958,0.1843728727931088,0.044565512235298116,0.3157591947439753,0.5420035885332958,15,38.32418332197291
Energy Products - Subsector 2,3052475389.56509,0.6500026992145667,0.14561238591374087,0.026681160277281207,0.4358570495918368,0.6500026992145667,15,44.05919765105268
Optical & Medical Instruments - Subsector 3,26427447432.341827,0.4128566543062541,0.32582826237612655,0.08803566004027627,0.18399983290089672,0.4128566543062541,15,36.55376077876446
Electrical Machinery - Subsector 4,25485878730.049747,0.4282062132603303,0.27166460133677944,0.10330732729425622,0.19575692312190413,0.4282062132603303,15,35.81367484959833
Rubber Products - Subsector 5,25034739843.11566,0.46130746372031606,0.2763494219963903,0.07187641852865946,0.2301153145482083,0.46130746372031606,15,37.25039248942294
Machinery & Equipment - Subsector 1,41978866381.40894,0.5115179540767368,0.27290037645503046,0.08612853482871258,0.2675248452801888,0.5115179540767368,15,40.792788142220246
Electronics - Subsector 2,24227637838.33997,0.40826873777871264,0.3313725120189152,0.05990203327432574,0.1793805518728256,0.40826873777871264,15,36.387459413543766
Automotive & Parts - Subsector 3,3645314125.4627166,0.7083101365064755,0.04966628483962277,0.07575120546863114,0.5161994141015883,0.7083101365064755,15,44.761342142328644
Electrical Machinery - Subsector 4,10465403434.975498,0.41562612088506556,0.2681742270548033,0.10457413743284047,0.1855693228563626,0.41562612088506556,15,35.093071080105545
Furniture & Fixtures - Subsector 5,11990058409.040127,0.36316971590063635,0.3394955876707255,0.16817157769899857,0.1400660328356388,0.36316971590063635,15,35.292776162946275
Wood & Paper Products - Subsector 1,2136467116.4619558,0.6661714613849405,0.15030498473145093,0.0357339548570804,0.4497845840513465,0.6661714613849405,15,46.114988489589436
Automotive & Parts - Subsector 2,65151505511.52401,0.682675589542656,0.042304952405678026,0.12242849746916382,0.4748867390954781,0.682675589542656,15,43.45885605856885
Agricultural Products - Subsector 3,31152865741.622288,0.5734294566040983,0.218615086308872,0.021126586665847585,0.3402253129827701,0.5734294566040983,15,41.82505647759339
Energy Products - Subsector 4,12337383521.05434,0.5471664598741041,0.1725641678275134,0.041932407655422235,0.32518407503470403,0.5471664598741041,15,38.05462376899728
Beverages & Spirits - Subsector 5,123255108313.16052,0.6415263686033303,0.06049244139676654,0.08560100954015548,0.42611210114106063,0.6415263686033303,15,40.78021496410834
Fish & Seafood - Subsector 1,565694107.1319325,0.6914287316652198,0.1096721552949294,0.02216598993251467,0.48674724750661147,0.6914287316652198,15,45.95614737982634
Iron & Steel - Subsector 2,56306420035.58819,0.6167211385996132,0.15730934552090514,0.041464011738305336,0.3966151655683078,0.6167211385996132,15,42.198214585516666
Electrical Machinery - Subsector 3,8850230001.638582,0.4274929882806876,0.328020871105688,0.10767245902333243,0.18852698262859943,0.4274929882806876,15,38.125800680198985
Metals & Ores - Subsector 4,15985119385.638275,0.6199763180627873,0.1528248438417133,0.0266565486620503,0.39795188303080625,0.6199763180627873,15,42.303805895391974
Wood & Paper Products - Subsector 5,1737791074.1727297,0.5786998092774404,0.21883467269292567,0.04179066006382611,0.3473135177563021,0.5786998092774404,15,42.190743825024605
Automotive & Parts - Subsector 1,20678141786.082134,0.6794191036713855,0.05000937583868447,0.09700976117040866,0.47258415587388053,0.6794191036713855,15,43.188964251773875
Plastics & Chemicals - Subsector 2,13145745542.802061,0.46921381396573525,0.2723722076923156,0.12243178453453611,0.2263757635095536,0.46921381396573525,15,38.612744177758216
Machinery & Equipment - Subsector 3,7035423430.345228,0.6079319228383923,0.21561418452953574,0.06270002085341178,0.37508873505516344,0.6079319228383923,15,44.61854498277286
Energy Products - Subsector 4,3335469911.5038233,0.5858286968117423,0.24139773526925928,0.049858593634192316,0.34817018766201835,0.5858286968117423,15,44.15616001729128
Automotive & Parts - Subsector 5,2249461269.1339116,0.7195431119853332,0.04774278526785054,0.09463376481454501,0.52303461330022,0.7195431119853332,15,46.42721038530801
Agricultural Products - Subsector 1,3334251707.3493023,0.509121174710309,0.22780151499711884,0.07419856252872101,0.2760075826344691,0.509121174710309,15,38.318463054136956
Mineral Products - Subsector 2,3115135464.307383,0.6154795398924858,0.15330173537055006,0.04712640917345912,0.3950189503896615,0.6154795398924858,15,42.0369433826027
Mineral Products - Subsector 3,2801459898.531857,0.6573697172352773,0.12582760723308747,0.05078028074860961,0.4430307128794717,0.6573697172352773,15,44.121752455389135
Rubber Products - Subsector 4,1458893095.7468405,0.48145935499008874,0.25093254845050644,0.11318119772084996,0.2421750420342607,0.48145935499008874,15,38.14067282457883
Plastics & Chemicals - Subsector 5,906783677.4023695,0.4500120108605926,0.2154280520077294,0.08992864739474618,0.22939639349283966,0.4500120108605926,15,34.35809978262679
Energy Products - Subsector 1,17192166689.207638,0.6559573337922946,0.148228341821808,0.03725830686421279,0.4380345102556495,0.6559573337922946,15,45.06983741756529
Plastics & Chemicals - Subsector 2,15664167537.532753,0.5813157248510313,0.15524192029238562,0.08084601924030016,0.34704384395294213,0.5813157248510313,15,40.762856981866676
Wood & Paper Products - Subsector 3,1705173956.497262,0.6245849618946144,0.14436896003404004,0.06727495663910746,0.4018703763305963,0.6245849618946144,15,42.67397169547611
Automotive & Parts - Subsector 4,2032730477.4982312,0.737160615681269,0.03475174322189308,0.11238788531519256,0.5474997407374049,0.737160615681269,15,47.442220555135876
Electrical Machinery - Subsector 5,4150242157.1273127,0.39664373452278484,0.34640578439918607,0.06490759338723168,0.16935005244897672,0.39664373452278484,15,36.33333025634076
Machinery & Equipment - Subsector 1,8413896475.126034,0.5038177384020341,0.2518552821158421,0.11671840927527288,0.2588062401882283,0.5038177384020341,15,39.983481918675274
Iron & Steel - Subsector 2,5850248546.438271,0.548530445735891,0.22783648998815081,0.03334858053465743,0.31734547883847564,0.548530445735891,15,40.36765593278565
Machinery & Equipment - Subsector 3,7596043873.363955,0.5463976543105633,0.20159185874209842,0.11616126083320534,0.3049801558358905,0.5463976543105633,15,40.56736091612367
Rubber Products - Subsector 4,91346134660.32716,0.4526782254028404,0.23612714541013252,0.1283698002009043,0.217905822220317,0.4526782254028404,15,36.03489379552775
Automotive & Parts - Subsector 5,25674639756.647137,0.6986371824898647,0.04879124928072238,0.10008460412539198,0.4957432065183133,0.6986371824898647,15,44.810224011933585
Wood & Paper Products - Subsector 1,2045974616.6779213,0.6046170997159723,0.21452813341028554,0.03755151074843334,0.37172738709464287,0.6046170997159723,15,44.240553637233674
Electronics - Subsector 2,2314783589.5777664,0.4066606471936764,0.263110470356915,0.10761744314264442,0.18198803057802615,0.4066606471936764,15,34.204294671895276
Cereals & Grains - Subsector 3,1142270496.2285821,0.60776923900045,0.15781435583866557,0.04703093484732462,0.38232444860687353,0.60776923900045,15,41.91206358213046
Automotive & Parts - Subsector 4,124342113284.60327,0.6888595926410549,0.06295370606118234,0.09913064992732777,0.4805612442132467,0.6888595926410549,15,44.848486876937784
Textiles & Apparel - Subsector 5,55597045937.940025,0.38101819804994924,0.3796410888035822,0.11354002900930196,0.149911176399365,0.38101819804994924,15,37.52359900888983
